12610009,A
12610010,D
12610011,C
12610012,C
22610013,T
22610014,T
22610015,T
22610016,T
22610017,F
12611001,D
12611002,B
12611003,B
12611004,A
12611005,B
12611006,A
12611007,D
12611008,D
12611009,B
12611010,C
22611011,T
12612001,D
12612002,B
12612003,C
12612004,D
12612005,A
12612006,B
12612007,D
22612008,T
12613001,A
12613002,B
12614001,B
12614002,D
12614003,D
12614004,B
12614005,C
12614006,D
12614007,D
12614008,A
12614009,A
12614010,D
12614011,C
12614012,D
12614013,B
12614014,D
12614015,C
12614016,D
12614017,B
12614018,C
12614019,A
12614020,B
22614021,F
22614022,F
22614023,F
22614024,T
22614025,F
22614026,T
22614027,T
22614028,F
22614029,F
22614030,F
12701001,C
12701002,D
12701003,A
22701004,F
22701005,F
22701006,T
22701007,T
12701008,C
12701009,A
12702001,A
12702002,A
12702003,B
12702004,D
22702005,F
22702006,F
22702007,T
22702008,T
12703001,C
12703002,B
12703003,A
22703004,T
22703005,T
22703006,F
22703007,T
12704001,C
12704002,D
12704003,C
12704004,C
22704005,T
22704006,F
22704007,T
22704008,F
12705001,D
12705002,D
12705003,B
22705004,T
22705005,F
22705006,F
22705001,T
12706002,A
12706003,A
12706004,D
12706005,C
22706006,F
22706007,T
22706008,F
22706009,F
12707001,C
12707002,D
12707003,A
12707004,C
22707005,F
22707006,F
22707007,T
22707008,T
12708001,C
12708002,C
12708003,D
22708004,F
22708005,T
22708006,T
22708007,T
12708008,C
12709001,C
12709002,A
12709003,D
12709004,D
12709005,C
12709006,A
12709007,C
12709008,D
12709009,A
12709010,A
12709011,B
12709012,B
12709013,C
12709014,B
12709015,C
12709016,B
12709017,B
12709018,C
12709019,B
12709020,D
12709021,C
12709022,C
12709023,C
12709024,B
12709025,A
12709026,A
12709027,D
12709028,C
12709029,A
12709030,D
12709031,C
12709032,D
12709033,C
12709034,B
12709035,B
12709036,D
12709037,C
12709038,C
12709039,A
12709040,B
12709041,B
12709042,A
12709043,A
12709044,A
12709045,A
12709046,A
12709047,D
12709048,D
12709049,D
12709050,B
12709051,B
12709052,B
12709053,B
12709054,D
12709055,A
12709056,C
12709057,D
12709058,A
12709059,A
12709060,D
12709061,C
12709062,A
12709063,D
12709064,D
12709065,B
12709066,C
12709067,C
12709068,B
12709069,B
12709070,A
12709071,D
12709072,A
12709073,A
12709074,B
12709075,C
12709076,C
12709077,C
12709078,D
12709079,A
12709080,D
12709081,B
12709082,D
12709083,A
12709084,B
12709085,A
12709086,A
12709087,B
12709088,B
12709089,B
22709090,T
22709091,F
22709092,F
22709093,F
22709094,T
22709095,F
22709096,T
22709097,F
22709098,T
22709099,F
22709100,F
22709101,F
22709102,T
22709103,T
22709104,T
22709105,F
22709106,F
22709107,F
22709108,T
22709109,T
22709110,F
22709111,F
22709112,F
22709113,T
22709114,F
22709115,T
22709116,T
22709117,F
22709118,F
22709119,F
22709120,T
22709121,T
22709122,F
22709123,F
22709124,T
22709125,F
22709126,F
22709127,F
22709128,T
22709129,T
22709130,F
22709131,F
22709132,T
22709133,T
22709134,F
22709135,F
22709136,F
22709137,T
22709138,T
22709139,T
22709140,F
22709141,T
22709142,T
22709143,F
22709144,T
22709145,F
22709146,T
22709147,F
22709148,F
22709149,F
22709150,T
22709151,F
22709152,T
22709153,F
22709154,F
22709155,T
22709156,T
22709157,T
22709158,F
22709159,F
22709160,T
22709161,F
22709162,T
22709163,T
22709164,F
22709165,F
22709166,F
22709167,T
22709168,F
22709169,T
22709170,F
22709171,F
22709172,T
22709173,F
22709174,F
22709175,T
12801176,B
12801001,A
12801002,A
12801003,D
22801004,F
22801005,T
22801006,F
22801007,F
22801008,T
22801009,T
22801010,F
12802001,A
12802002,C
12802003,C
12802004,A
12802005,B
12802006,B
12802007,A
12802008,A
22802009,F
22802010,T
22802011,T
22802012,F
12803001,D
12803002,A
12803003,C
12803004,A
12803005,B
12803006,A
12803007,C
12803008,C
22803009,F
22803010,T
22803011,T
22803012,F
12804001,B
12804002,A
12804003,C
12804004,A
12804005,B
12804006,B
12804007,A
12804008,D
12804009,A
22804010,T
22804011,F
22804012,F
22804013,T
12805001,D
12805002,A
12805003,A
12805004,B
12805005,C
12805006,C
12805007,D
12805008,D
22805009,F
22805010,T
22805011,F
22805012,F
12806001,A
12806002,D
12806003,B
12806004,B
12806005,C
12806006,B
12806007,B
12806008,B
22806009,F
22806010,F
22806011,F
22806012,T
12807001,C
12807002,C
12807003,B
12807004,A
12807005,B
12807006,B
12807007,B
12807008,C
22807009,T
22807010,F
22807011,T
22807012,F
12808001,A
12808002,A
12808003,C
12808004,D
12808005,A
12808006,D
12808007,B
12808008,B
12808009,B
12808010,A
12808011,D
12808012,D
12808013,C
12808014,B
12808015,A
12808016,B
12808017,C
12808018,A
12808019,B
12808020,D
12808021,C
12808022,C
12808023,B
12808024,B
12808025,B
12808026,C
12808027,B
12808028,C
12808029,D
12808030,C
12808031,C
12808032,B
12808033,D
12808034,D
12808035,D
12808036,C
12808037,A
12808038,C
12808039,B
12808040,A
12808041,C
12808042,B
12808043,B
12808044,A
12808045,B
12808046,D
12808047,C
12808048,A
12808049,D
12808050,B
12808051,D
12808052,D
12808053,D
12808054,A
12808055,A
12808056,B
12808057,D
12808058,A
12808059,B
12808060,D
12808061,B
12808062,A
12808063,B
12808064,C
12808065,B
12808066,A
12808067,A
12808068,C
12808069,D
12808070,C
12808071,A
12808072,B
12808073,D
12808074,D
12808075,B
12808076,B
12808077,A
12808078,C
12808079,B
12808080,B
12808081,B
12808082,C
12808083,D
12808084,D
12808085,C
12808086,B
12808087,D
12808088,C
12808089,B
12808090,D
12808091,C
12808092,D
12808093,D
12808094,D
12808095,B
12808096,D
12808097,C
12808098,C
12808099,A
12808100,B
12808101,B
12808102,C
12808103,D
12808104,C
12808105,C
12808106,D
12808107,B
12808108,B
12808109,C
12808110,B
12808111,B
12808112,B
12808113,A
12808114,D
12808115,A
12808116,B
12808117,D
12808118,B
12808119,D
12808120,C
12808121,B
12808122,C
12808123,D
12808124,B
12808125,D
12808126,D
12808127,B
12808128,D
12808129,C
12808130,A
12808131,B
12808132,B
12808133,D
12808134,B
12808135,D
12808136,D
12808137,B
12808138,C
12808139,C
12808140,A
12808141,B
12808142,A
12808143,D
12808144,D
12808145,D
12808146,A
12808147,D
12808148,B
12808149,C
12808150,C
12808151,B
12808152,B
12808153,A
12808154,B
12808155,A
12808156,C
12808157,A
12808158,B
12808159,C
22808160,F
22808161,F
22808162,F
22808163,T
22808164,F
22808165,T
22808166,T
22808167,T
22808168,F
22808169,T
22808170,T
22808171,T
22808172,T
22808173,T
22808174,T
22808175,F
22808176,F
22808177,T
22808178,F
22808179,F
22808180,F
22808181,F
22808182,T
22808183,F
22808184,F
22808185,T
22808186,F
22808187,F
22808188,F
22808189,T
22808190,T
22808191,F
22808192,T
22808193,F
22808194,T
22808195,F
22808196,T
22808197,F
22808198,T
22808199,F
22808200,F
22808201,F
22808202,T
22808203,F
22808204,T
22808205,F
22808206,F
22808207,T
22808208,F
22808209,F
22808210,F
22808211,F
22808212,T
22808213,T
22808214,F
22808215,T
22808216,F
22808217,F
22808218,F
22808219,F
22808220,T
22808221,T
22808222,F
22808223,T
22808224,F
22808225,T
22808226,T
22808227,T
22808228,T
22808229,F
22808230,T
22808231,F
22808232,F
22808233,T
22808234,T
22808235,F
22808236,T
22808237,T
22808238,F
22808239,F
22808240,F
22808241,T
22808242,T
22808243,F
22808244,F
22808245,T
22808246,T
22808247,F
22808248,T
22808249,F
22808250,T
22808251,T
12808252,A
12901001,C
12901002,C
12901003,D
12901004,B
12901005,C
22901006,F
22901007,F
12902001,B
12902002,C
12902003,B
12902004,C
12902005,C
12902006,D
22902007,F
22902008,F
22902009,F
12903001,B
12903002,D
12903003,A
12903004,B
12903005,A
22903006,T
22903007,T
22903008,T
22903009,T
22903010,F
22903011,F
12904001,B
12904002,C
12904003,A
12904004,B
22904005,F
22904006,T
22904007,F
12905001,B
12905002,A
12905003,A
22905004,F
22905005,F
22905006,T
22905007,F
12906001,D
12906002,A
12906003,D
12906004,D
12906005,D
22906006,T
22906007,F
12907001,A
12907002,D
12907003,A
12907004,D
12907005,D
12907006,C
12907007,B
22907008,T
12907009,C
12907010,A
12907011,C
22908001,F
22908002,F
12909001,D
12909002,B
12909003,A
12909004,C
12909005,D
12909006,B
12909007,A
12909008,C
22909009,F
22909010,F
22909011,F
12910001,D
12910002,C
12910003,B
12910004,A
12910005,C
22910006,F
22910007,F
22910008,F
12911001,A
12911002,C
12911003,A
12911004,C
12911005,A
12911006,C
12911007,D
12911008,C
12911009,C
12911010,C
12911011,B
12911012,C
12911013,B
12911014,C
12911015,A
12911016,C
12911017,D
12911018,B
12911019,B
12911020,B
12911021,D
12911022,D
12911023,C
12911024,D
12911025,D
12911026,A
12911027,A
12911028,D
12911029,D
12911030,B
12911031,A
12911032,B
12911033,C
12911034,B
12911035,D
12911036,A
12911037,B
12911038,C
12911039,C
12911040,A
12911041,A
12911042,B
12911043,B
12911044,C
12911045,C
12911046,C
12911047,A
12911048,D
12911049,A
12911050,B
12911051,C
12911052,C
12911053,B
12911054,A
12911055,C
12911056,D
12911057,A
12911058,B
12911059,D
12911060,A
12911061,A
12911062,B
12911063,B
12911064,A
12911065,A
12911066,C
12911067,B
12911068,D
12911069,C
12911070,C
12911071,D
12911072,C
12911073,A
12911074,B
12911075,D
12911076,D
12911077,C
12911078,A
12911079,C
12911080,A
12911081,D
12911082,A
12911083,B
12911084,A
12911085,C
12911086,D
12911087,C
12911088,C
12911089,D
12911090,A
12911091,C
12911092,C
12911093,C
12911094,D
12911095,C
12911096,D
12911097,C
12911098,A
12911099,A
12911100,D
12911101,C
12911102,D
12911103,D
12911104,B
12911105,C
12911106,D
12911107,C
12911108,C
12911109,A
12911110,B
12911111,D
12911112,A
12911113,A
12911114,D
12911115,A
12911116,A
12911117,D
12911118,B
12911119,B
12911120,C
12911121,C
12911122,A
12911123,B
12911124,A
12911125,D
12911126,D
12911127,C
12911128,B
12911129,C
12911130,B
12911131,A
12911132,D
12911133,B
12911134,B
12911135,C
12911136,A
12911137,A
12911138,B
12911139,C
12911140,B
12911141,B
12911142,C
12911143,A
12911144,D
12911145,B
12911146,B
12911147,C
12911148,D
12911149,A
12911150,D
12911151,C
12911152,B
12911153,C
12911154,D
12911155,B
12911156,B
12911157,C
12911158,C
12911159,A
12911160,D
12911161,D
12911162,C
12911163,D
12911164,C
12911165,C
12911166,B
12911167,C
22911168,F
22911169,F
22911170,T
22911171,T
22911172,F
22911173,F
22911174,T
22911175,F
22911176,F
22911177,F
22911178,T
22911179,F
22911180,T
22911181,T
22911182,T
22911183,F
22911184,T
22911185,F
22911186,T
22911187,T
22911188,F
22911189,F
22911190,T
22911191,F
22911192,F
22911193,T
22911194,T
22911195,F
22911196,T
22911197,F
22911198,T
22911199,F
22911200,T
22911201,F
22911202,T
22911203,T
22911204,T
22911205,F
22911206,F
22911207,F
22911208,T
22911209,F
22911210,F
22911211,T
22911212,T
22911213,T
22911214,F
22911215,T
22911216,F
22911217,F
22911218,F
22911219,F
22911220,T
22911221,F
22911222,T
22911223,F
22911224,F
22911225,T
22911226,F
22911227,T
22911228,F
22911229,T
22911230,T
22911231,T
22911232,F
22911233,T
22911234,T
22911235,F
22911236,T
22911237,F
22911238,F
22911239,T
22911240,F
13101001,B
13101002,C
13101003,A
13101004,A
13101005,B
13101006,A
13101007,A
13101008,A
13101009,A
13101010,A
13101011,B
13101012,A
13101013,A
13101014,A
13101015,B
13101016,A
13101017,B
13101018,A
13101019,D
13101020,B
13101021,A
13101022,D
13101023,D
13101024,B
13101025,A
13101026,B
13101027,B
13101028,B
13101029,D
13101030,D
13101031,A
13101032,B
13101033,B
13101034,D
13101035,B
13101036,C
13101037,A
13101038,C
13101039,B
13101040,A
13101041,A
13101042,C
13101043,A
13101044,D
13101045,C
13101046,A
13101047,D
13101048,B
13101049,C
13101050,D
13101051,B
13101052,D
13101053,C
13101054,D
13101055,B
13101056,A
13101057,D
13101058,B
13101059,D
13101060,B
13101061,C
13101062,D
13101063,D
13101064,B
13101065,A
13101066,B
13101067,C
13101068,B
13101069,C
13101070,A
13101071,A
13101072,C
13101073,C
13101074,A
13101075,T
13101076,C
13101077,A
13101078,B
13101079,A
13101080,B
13101081,C
13101082,C
13101083,B
13101084,A
13101085,A
13101086,A
13101087,B
13101088,A
13101089,D
13101090,A
13101091,A
13101092,A
13101093,A
13101094,D
13101095,A
13101096,B
13101097,D
13101098,C
13101099,C
13101100,A
13101101,D
13101102,D
13101103,C
13101104,B
13101105,A
13101106,A
13101107,A
23101108,T
23101109,T
13101110,B
13101111,C
13101112,A
23101113,T
23101114,T
13101115,D
13101116,C
23101117,T
23101118,F
13101119,D
13101120,C
13101121,D
13101122,A
13101123,B
13101124,B
13101125,B
13101126,C
13101127,A
13101128,B
13101129,B
13101130,A
13101131,B
13101132,A
13101133,D
13101134,C
13101135,C
13101136,B
13101137,A
13101138,D
13101139,B
13101140,D
13101141,D
23101142,F
13101143,A
23101144,F
13101145,D
23101146,F
13101147,B
13101148,B
13101149,B
13101150,B
13101151,D
13101152,B
13101153,A
13101154,A
13101155,C
23101156,F
13101157,A
23101158,T
13101159,B
13101160,A
13101161,A
13101162,C
13101163,B
13101164,B
13101165,B
13101166,C
13101167,A
13101168,A
23101169,T
13101170,C
13101171,A
13101172,B
23101173,T
13101174,D
13101175,A
13101176,D
13101177,D
13101178,B
13101179,A
13101180,A
13101181,D
13101182,C
13101183,A
13101184,A
13101185,D
13101186,C
23101187,F
13101188,C
13101189,D
13101190,C
13101191,A
13101192,A
13101193,A
13101194,B
23101195,T
13101196,D
13101197,A
13101198,C
13101199,C
13101200,A
23101201,F
13101202,A
23101203,F
23101204,F
13101205,C
13101206,C
13101207,C
13101208,D
13101209,A
23101210,T
13101211,A
23101212,F
13101213,A
13101214,D
13101215,D
13101216,D
13101217,B
13101218,A
13101219,A
13101220,B
13101221,D
13101222,D
13101223,B
13101224,B
13101225,B
13101226,D
23101227,F
13101228,B
13101229,D
13101230,B
13101231,D
13101232,C
13101233,C
13101234,C
13101235,C
13101236,D
13101237,B
13101238,A
13101239,C
13101240,B
13101241,C
13101242,D
23101243,F
13101244,B
13101245,A
13101246,A
23101247,T
13101248,A
13101249,B
23101250,F
13101251,C
13101252,A
13101253,A
13101254,D
13101255,A
13101256,C
13101257,D
13101258,A
13101259,D
13101260,A
13101261,B
13101262,B
13101263,A
13101264,D
13101265,C
13101266,A
13101267,A
13101268,C
13101269,A
13101270,A
13101271,B
23101272,F
13101273,B
13101274,D
13101275,B
13101276,A
13101277,B
13101278,B
13101279,B
13101280,C
13101281,A
13201001,D
23201002,F
13201003,A
23201004,T
13201005,B
13201006,A
13201007,A
13201008,B
13201009,C
13201010,C
23201011,T
13201012,B
13201013,C
13201014,D
13201015,C
13201016,D
13201017,D
13201018,C
13201019,B
13201020,B
13201021,C
13201022,C
13201023,D
13201024,B
13201025,C
13201026,A
13201027,D
13201028,C
13201029,A
13201030,C
13201031,B
13201032,B
13201033,C
13201034,C
13201035,C
13201036,B
13201037,C
23201038,T
23201039,T
23201040,T
23201041,F
23201042,F
23201043,F
23201044,F
23201045,T
23201046,T
23201047,T
23201048,T
23201049,T
23201050,F
23201051,F
23201052,F
13201053,D
13202054,A
13202055,D
13202056,C
13202057,B
13202058,A
13202059,B
13202060,C
13202061,A
13202062,C
13202063,A
13202064,D
13202065,B
13202066,A
13202067,D
13202068,B
13202069,D
13202070,C
13202071,D
13202072,C
13202073,B
13202074,D
13202075,D
13202076,D
13202077,C
13202078,B
13202079,C
13202080,C
13202081,D
13202082,C
13202083,B
23202084,T
23202085,F
23202086,F
23202087,T
23202088,F
23202089,F
23202090,T
23202091,T
23202092,F
23202093,T
13202094,D
13202095,B
13202096,D
13202097,A
13202098,A
13202099,D
13202100,C
13202101,C
13202102,A
13202103,B
13202104,D
13202105,A
13202106,D
13202107,D
23202108,T
13202109,C
23202110,F
13202111,B
23202112,F
13202113,C
13202114,B
13202115,A
23202116,T
13202117,B
13202118,A
13202119,C
13202120,D
13202121,B
13202122,B
